accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr,trial_accuracy,trial_balanced_accuracy,trial_brier,trial_confusion_matrix,trial_f1_macro,trial_f1_micro,trial_f1_weighted,trial_fn,trial_fnr,trial_fp,trial_fpr,trial_kappa,trial_log_loss,trial_mcc,trial_npv,trial_ppv,trial_pr_auc,trial_precision_macro,trial_precision_micro,trial_precision_weighted,trial_recall_macro,trial_recall_micro,trial_recall_weighted,trial_roc_auc,trial_tn,trial_tnr,trial_tp,trial_tpr
0.5113636363636364,0.5484848484848486,"{""clf__C"": 13.411788774467905, ""clf__gamma"": 0.00026210878782654407, ""clf__class_weight"": ""balanced""}",0.33869942456757474,"[[23, 10], [33, 22]]",valence,0.5113005295105257,0.5113636363636364,0.5099121787420896,33,0.6,,10,0.30303030303030304,0.08510638297872342,0.9544903109124706,0.09759000729485331,subject_dependent,rbf_svm,0.4107142857142857,0.6875,0.69410509802758,0.5491071428571428,0.5113636363636364,0.5837053571428572,0.5484848484848486,0.5113636363636364,0.5113636363636364,0.5410468319559228,23,0.696969696969697,22,0.4,0.375,0.43333333333333335,0.29195827336221103,"[[2, 1], [4, 1]]",0.36507936507936506,0.375,0.34523809523809523,4,0.8,1,0.3333333333333333,-0.11111111111111116,0.7764965796715775,-0.14907119849998599,0.3333333333333333,0.5,0.7295238095238095,0.41666666666666663,0.375,0.4375,0.43333333333333335,0.375,0.375,0.5333333333333334,2,0.6666666666666666,1,0.2
0.5340909090909091,0.5340909090909091,"{""clf__C"": 235.1599274057192, ""clf__gamma"": 0.021154290797261225, ""clf__class_weight"": ""balanced""}",0.36848581676234,"[[37, 7], [34, 10]]",valence,0.4856735566642908,0.5340909090909091,0.48567355666429074,34,0.7727272727272727,,7,0.1590909090909091,0.06818181818181823,1.4945351409924763,0.08635104937551057,subject_dependent,rbf_svm,0.5211267605633803,0.5882352941176471,0.5135284349533005,0.5546810273405136,0.5340909090909091,0.5546810273405136,0.5340909090909091,0.5340909090909091,0.5340909090909091,0.46642561983471076,37,0.8409090909090909,10,0.22727272727272727,0.625,0.625,0.3188816954597137,"[[4, 0], [3, 1]]",0.5636363636363637,0.625,0.5636363636363637,3,0.75,0,0.0,0.25,0.8925396818869898,0.3779644730092272,0.5714285714285714,1.0,0.6845238095238095,0.7857142857142857,0.625,0.7857142857142857,0.625,0.625,0.625,0.5625,4,1.0,1,0.25
0.45454545454545453,0.2597402597402597,"{""clf__C"": 0.26052157465743125, ""clf__gamma"": 0.013795402040204185, ""clf__class_weight"": null}",0.36240928394034033,"[[40, 37], [11, 0]]",valence,0.3125,0.45454545454545453,0.546875,11,1.0,,37,0.4805194805194805,-0.2387096774193549,1.0565003113366531,-0.3219339320149913,subject_dependent,rbf_svm,0.7843137254901961,0.0,0.0865242925251701,0.39215686274509803,0.45454545454545453,0.6862745098039216,0.2597402597402597,0.45454545454545453,0.4545454545454545,0.22668240850059035,40,0.5194805194805194,0,0.0,0.5,0.2857142857142857,0.3471478746720331,"[[4, 3], [1, 0]]",0.3333333333333333,0.5,0.5833333333333333,1,1.0,3,0.42857142857142855,-0.23076923076923084,1.0046715892784763,-0.29277002188455997,0.8,0.0,0.14285714285714285,0.4,0.5,0.7000000000000001,0.2857142857142857,0.5,0.5,0.1428571428571429,4,0.5714285714285714,0,0.0
0.6363636363636364,0.6363636363636364,"{""clf__C"": 0.40069130793659025, ""clf__gamma"": 0.0014899847475658245, ""clf__class_weight"": ""balanced""}",0.20721448219206975,"[[21, 23], [9, 35]]",valence,0.6269210386857446,0.6363636363636364,0.6269210386857446,9,0.20454545454545456,,23,0.5227272727272727,0.2727272727272727,0.6008937297187572,0.2876779808912305,subject_dependent,rbf_svm,0.7,0.603448275862069,0.8322191446627684,0.6517241379310345,0.6363636363636364,0.6517241379310345,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7753099173553718,21,0.4772727272727273,35,0.7954545454545454,0.625,0.625,0.2032277912629846,"[[2, 2], [1, 3]]",0.6190476190476191,0.625,0.6190476190476191,1,0.25,2,0.5,0.25,0.5923816844744403,0.2581988897471611,0.6666666666666666,0.6,0.875,0.6333333333333333,0.625,0.6333333333333333,0.625,0.625,0.625,0.75,2,0.5,3,0.75
0.6363636363636364,0.5333333333333333,"{""clf__C"": 0.5284919490133119, ""clf__gamma"": 0.005047786565710607, ""clf__class_weight"": null}",0.26520581768672535,"[[52, 3], [29, 4]]",valence,0.48235294117647054,0.6363636363636364,0.5529411764705882,29,0.8787878787878788,,3,0.05454545454545454,0.07913669064748197,0.924475205586427,0.11927667558259851,subject_dependent,rbf_svm,0.6419753086419753,0.5714285714285714,0.5290808499946055,0.6067019400352733,0.6363636363636364,0.6155202821869488,0.5333333333333333,0.6363636363636364,0.6363636363636364,0.5614325068870523,52,0.9454545454545454,4,0.12121212121212122,0.625,0.5,0.2276119361932311,"[[5, 0], [3, 0]]",0.38461538461538464,0.625,0.4807692307692308,3,1.0,0,0.0,0.0,0.7171143031269571,0.0,0.625,0.0,0.7916666666666666,0.3125,0.625,0.390625,0.5,0.625,0.625,0.6666666666666666,5,1.0,0,0.0
0.7159090909090909,0.5833333333333334,"{""clf__C"": 0.40069130793659025, ""clf__gamma"": 0.0014899847475658245, ""clf__class_weight"": ""balanced""}",0.1670192792041313,"[[56, 10], [15, 7]]",valence,0.5882463035747707,0.7159090909090909,0.7028822758749766,15,0.6818181818181818,,10,0.15151515151515152,0.180327868852459,0.5156209601001878,0.18280093920644488,subject_dependent,rbf_svm,0.7887323943661971,0.4117647058823529,0.5253495872994467,0.600248550124275,0.7159090909090909,0.6944904722452361,0.5833333333333334,0.7159090909090909,0.7159090909090909,0.7451790633608815,56,0.8484848484848485,7,0.3181818181818182,0.75,0.6666666666666667,0.13968781181856305,"[[5, 1], [1, 1]]",0.6666666666666667,0.75,0.75,1,0.5,1,0.16666666666666666,0.33333333333333337,0.4481696729550948,0.3333333333333333,0.8333333333333334,0.5,0.8333333333333333,0.6666666666666667,0.75,0.75,0.6666666666666667,0.75,0.75,0.9166666666666667,5,0.8333333333333334,1,0.5
0.5568181818181818,0.6742424242424242,"{""clf__C"": 1.351144633701368, ""clf__gamma"": 0.015446089075047083, ""clf__class_weight"": ""balanced""}",0.3288749324684692,"[[20, 2], [37, 29]]",valence,0.5521336291269738,0.5568181818181818,0.5750358867284354,37,0.5606060606060606,,2,0.09090909090909091,0.2277227722772277,0.9616728394560998,0.31589949664829287,subject_dependent,rbf_svm,0.3508771929824561,0.9354838709677419,0.8746581109940486,0.643180531975099,0.5568181818181818,0.7893322014714205,0.6742424242424242,0.5568181818181818,0.5568181818181818,0.6721763085399449,20,0.9090909090909091,29,0.4393939393939394,0.375,0.5833333333333334,0.2831930102725502,"[[2, 0], [5, 1]]",0.36507936507936506,0.375,0.32539682539682535,5,0.8333333333333334,0,0.0,0.09090909090909094,0.7648255086620204,0.2182178902359924,0.2857142857142857,1.0,0.9761904761904762,0.6428571428571428,0.375,0.8214285714285714,0.5833333333333334,0.375,0.375,0.9166666666666667,2,1.0,1,0.16666666666666666
0.5227272727272727,0.5393939393939394,"{""clf__C"": 12.957079329680445, ""clf__gamma"": 0.00032476735706274504, ""clf__class_weight"": null}",0.25962219991059327,"[[20, 13], [29, 26]]",valence,0.5204981837052414,0.5227272727272727,0.5286715101193565,29,0.5272727272727272,,13,0.3939393939393939,0.07182320441988954,0.713817159990218,0.07678340712665285,subject_dependent,rbf_svm,0.40816326530612246,0.6666666666666666,0.6413771840576541,0.5374149659863945,0.5227272727272727,0.5697278911564626,0.5393939393939394,0.5227272727272727,0.5227272727272727,0.5201101928374655,20,0.6060606060606061,26,0.4727272727272727,0.375,0.3666666666666667,0.2496141575452962,"[[1, 2], [3, 2]]",0.36507936507936506,0.375,0.38492063492063494,3,0.6,2,0.6666666666666666,-0.25,0.6924243513215707,-0.2581988897471611,0.25,0.5,0.7783333333333333,0.375,0.375,0.40625,0.3666666666666667,0.375,0.375,0.5333333333333334,1,0.3333333333333333,2,0.4
0.4431818181818182,0.44318181818181823,"{""clf__C"": 0.4342298948286134, ""clf__gamma"": 0.0008179499475211679, ""clf__class_weight"": ""balanced""}",0.26381471815860924,"[[26, 18], [31, 13]]",valence,0.43075907590759077,0.4431818181818182,0.43075907590759077,31,0.7045454545454546,,18,0.4090909090909091,-0.11363636363636354,0.7216937557143036,-0.11894651701745163,subject_dependent,rbf_svm,0.45614035087719296,0.41935483870967744,0.43552747615330367,0.43774759479343517,0.4431818181818182,0.4377475947934352,0.44318181818181823,0.4431818181818182,0.4431818181818182,0.4393078512396694,26,0.5909090909090909,13,0.29545454545454547,0.5,0.5,0.2630121309865359,"[[2, 2], [2, 2]]",0.5,0.5,0.5,2,0.5,2,0.5,0.0,0.7200169942650176,0.0,0.5,0.5,0.5428571428571428,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,0.5,2,0.5
0.38636363636363635,0.40909090909090906,"{""clf__C"": 0.40069130793659025, ""clf__gamma"": 0.0014899847475658245, ""clf__class_weight"": ""balanced""}",0.27125367956818475,"[[10, 12], [42, 24]]",valence,0.37042925278219396,0.38636363636363635,0.4205087440381558,42,0.6363636363636364,,12,0.5454545454545454,-0.125,0.7368988172172851,-0.16012815380508713,subject_dependent,rbf_svm,0.19230769230769232,0.6666666666666666,0.7712626945934924,0.42948717948717946,0.38636363636363635,0.5480769230769231,0.40909090909090906,0.38636363636363635,0.38636363636363635,0.45179063360881544,10,0.45454545454545453,24,0.36363636363636365,0.375,0.41666666666666663,0.2682894343120905,"[[1, 1], [4, 2]]",0.36507936507936506,0.375,0.40476190476190477,4,0.6666666666666666,1,0.5,-0.11111111111111116,0.7307863217984313,-0.14907119849998599,0.2,0.6666666666666666,0.7801587301587302,0.43333333333333335,0.375,0.55,0.41666666666666663,0.375,0.375,0.41666666666666663,1,0.5,2,0.3333333333333333
